worker_name,hire_name,hire_height,hire_width,is_cnc,trade_code,tool_operation_id,oper_group_id,num,worker_encoded,material,h_name_freq,h_width_freq,h_height_freq,material_freq,tool_operation_id_encoded,oper_group_id_encoded,trade_code_encoded
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,320,0,0,1368,35,67,79,2,ПОКОВКА КРУГЛАЯ 0 320,0.06386508155930329,0.49018523638374345,0.007188277578103401,0.007188277578103401,3.6575028636884306,2.036466308760698,3.671728971962617
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,270,0,1,1368,35,67,1,2,ПОКОВКА КРУГЛАЯ 0 270,0.06386508155930329,0.49018523638374345,0.007741222007188278,0.007464749792645839,3.6575028636884306,2.036466308760698,3.671728971962617
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,260,0,0,1368,35,67,56,2,ПОКОВКА КРУГЛАЯ 0 260,0.06386508155930329,0.49018523638374345,0.007188277578103401,0.006358860934476085,3.6575028636884306,2.036466308760698,3.671728971962617
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,300,0,0,1367,21,35,53,2,ПОКОВКА КРУГЛАЯ 0 300,0.06386508155930329,0.49018523638374345,0.012164777439867294,0.0024882499308819463,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,ВТУЛКА,290,250,0,1367,21,23,3,2,ВТУЛКА 250 290,0.014100082941664363,0.003870611003594139,0.0049764998617638926,0.000552944429084877,0.5407331975560081,0.23626373626373626,0.5812154696132596
Бригада Пасютина,БЛЮМ,300,0,0,1368,35,64,104,2,БЛЮМ 0 300,0.05805916505391208,0.49018523638374345,0.012164777439867294,0.009676527508985348,3.6575028636884306,3.64766834573378,3.671728971962617
Бригада Пасютина,БЛЮМ,300,0,0,1367,21,25,44,2,БЛЮМ 0 300,0.05805916505391208,0.49018523638374345,0.012164777439867294,0.009676527508985348,0.5407331975560081,2.0484975074406826,0.5812154696132596
Бригада Пасютина,БЛЮМ,300,0,1,1367,21,24,104,2,БЛЮМ 0 300,0.05805916505391208,0.49018523638374345,0.012164777439867294,0.009676527508985348,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,БЛЮМ,300,0,0,1368,35,65,8,2,БЛЮМ 0 300,0.05805916505391208,0.49018523638374345,0.012164777439867294,0.009676527508985348,3.6575028636884306,3.8095238095060258,3.671728971962617
Бригада Пасютина,БЛЮМ,300,0,0,1368,35,65,42,2,БЛЮМ 0 300,0.05805916505391208,0.49018523638374345,0.012164777439867294,0.009676527508985348,3.6575028636884306,3.8095238095060258,3.671728971962617
